date,identifier,tweets
2021-10-14 11:46:44+00:00,c,"$MS 3Q21 earnings: Morgan Stanley reports third quarter 2021 net revenues of $14.8 billion, net income of $3.7 billion, EPS of $1.98 and ROTCE of 19.6%. Release: https://t.co/ruxsBzeFc4 (1/4) https://t.co/Asbw7FDQ11"
2021-10-13 21:30:03+00:00,c,"Over 685,000 people died from Metastatic Breast Cancer last year. October is #BreastCancerAwarenessMonth, and today is Metastatic Breast Cancer Awareness Day. We honor all those who have been impacted by this disease. Learn more: https://t.co/tdTknCbYCd #LightUpMBC https://t.co/aWrp2lVXT7"
2021-10-13 19:55:00+00:00,c,$MS reports its 3Q 2021 financial results on Thursday October 14th at approx. 7:30 a.m. ET. Conference call at 8:30 a.m. ET https://t.co/KtdASTbytK
2021-10-13 04:30:01+00:00,c,We are pleased to announce that Anahita Tiwari has joined #MorganStanley as Head of the Global Centers in India. She will be responsible for the implementation of the firm’s global growth and deployment strategy in India. Read more: https://t.co/JAt0bTyMHT
2021-10-12 21:30:58+00:00,c,.@GetLifesaver is a mission-driven FinTech startup that helps people understand the social impact of their spending. But founders Corey Beebe and Karen Rios faced pushback from investors. Hear from Latinx entrepreneurs in the Multicultural Innovation Lab: https://t.co/y17TuEJCBy https://t.co/607ze02hI8
2021-10-11 20:40:50+00:00,c,"Tracy Castle-Newman, Chief Operating Officer for Global Institutional Equity Distribution, shares her advice on the value of supporting female portfolio managers in a #MorganStanleyMinute #InternationalDayoftheGirl https://t.co/c3lkYGslsU"
2021-10-10 23:30:00+00:00,c,The COVID-19 pandemic has further exacerbated mental health issues among Latinx youth. We sponsored research by @ColumbiaPsych to find causes and potential solutions. Find out more for #WorldMentalHealthDay: https://t.co/NqNdk2Ae9O
2021-10-10 21:05:00+00:00,c,"For #WorldMentalHealthDay, we’re celebrating the inaugural five Alliance for Children’s Mental Health Innovation Awards grantees. Learn more about @BlackGirlsSmile, @citiesRISE, @BehavioralRural, @SmartStart_Incand @TeenLineOnline: https://t.co/uVV1MpMfAU #MorganStanleyACMH"
2021-10-10 19:00:09+00:00,c,"Mental health is a year-round priority at our firm. In addition to new initiatives like our new Global Wellbeing Board, we work tirelessly with our #MorganStanleyACMH partners to help children and families. Learn more for #WorldMentalHealthDay:  https://t.co/Cb6Fh5I9He https://t.co/bjrm4BiObh"
2021-10-09 17:00:00+00:00,c,"Investor worries over growth and inflation have revived the term stagflation—but with growth indicators historically solid, is it an accurate description?  https://t.co/I8Df6vYCxI"
2021-10-09 11:00:08+00:00,c,"Were you able to figure out our chess brain teaser? Whether you’re a beginner or a Master, don’t forget to check out today’s @ChessConnectsUs Global Chess Festival, sponsored by Morgan Stanley, for competitions and interesting insights. #ChessConnectsUs https://t.co/AnwtpRPJxr https://t.co/pfpo7l2Nsi"
2021-10-08 21:20:03+00:00,c,"As cyber threats follow enterprises into the cloud, two key software markets are set to converge. Take a deeper look at the opportunities for investors: https://t.co/vmBmSzRE4D https://t.co/a6eogw4Zry"
2021-10-08 11:00:00+00:00,c,We hope you enjoyed the Grace Hopper Celebration last week as much as we did! Missed us at #vGHC21? Visit our careers site to learn more about opportunities in Technology at Morgan Stanley: https://t.co/xA2Ka0ouzY
2021-10-07 21:54:20+00:00,c,"Listen to Yuki explain what she does in Investment Banking at Morgan Stanley Japan, and you'll learn about who we are. To explore career opportunities and find out more, visit: https://t.co/CQ6X5kbuIp https://t.co/IvYAQG6AJF"
2021-10-07 13:00:19+00:00,c,"Can you find the sequence that leads to a checkmate in 3 moves? White to move. Check back this Saturday when we’ll reveal the answer as part of our celebration of the @ChessConnectsUs Global Chess Festival, sponsored by Morgan Stanley #ChessConnectsUs https://t.co/K8gturybFp"
2021-10-07 12:00:02+00:00,c,"Jim Caron, Senior Portfolio Manager and Chief Strategist for the Global Fixed Income Team, shares his macro thematic views on key market drivers. https://t.co/i2zatKdjpG https://t.co/0AJ7wuppnO"
2021-10-06 21:05:02+00:00,c,"Accounting has not kept up with the changing economics of businesses, creating a huge gap between what is in financial statements and what an investor needs to know. We suggest three adjustments that greatly improve the description of a business. https://t.co/qoHxkACYMa https://t.co/gh4vgJFaqw"
2021-10-06 19:24:38+00:00,c,"Selected from more than 850 applicants, the first-ever Alliance for Children’s Mental Health Innovation Awards grantees are @BlackGirlsSmile, @citiesRISE, @BehavioralRural, @SmartStart_Inc, and @TeenLineOnline. Learn more: https://t.co/0EP9AsvvXd #MorganStanleyACMH https://t.co/QgP45BLTra"
2021-10-06 15:36:04+00:00,c,"We are delighted to announce the expansion of our Multicultural Innovation Lab — an accelerator program for early-stage companies with women &amp; ethnic-minority founders — to Europe, the Middle East and Africa! Find out more: https://t.co/Y7zQp4O9i4 https://t.co/mq4NrWbptA"
2021-10-05 21:48:10+00:00,c,"With investors debating when economic growth, COVID, and inflation will peak, it may be useful to focus on what we know rather than market sentiment, explains our Global Fixed Income team. https://t.co/HMuASpZ8YN https://t.co/ni8nsOKVOr"
2021-10-05 19:30:00+00:00,c,Two studies conducted by @ColumbiaPsych and sponsored by Morgan Stanley focus on pandemic-related health issues in Latinx teens and how to address them. https://t.co/usPvXgmd9Q #MorganStanleyACMH
2021-10-05 13:42:21+00:00,c,"As cyber threats follow enterprises into the cloud, two key software markets are set to converge. Take a deeper look at the opportunities for investors: https://t.co/xNrYPkVWW3 #cybersecurity #cybersecuritymonth https://t.co/n4WeKXkYS9"
2021-10-04 22:18:16+00:00,c,"After 16 years, Angela Merkel is stepping down. While election results are in, the government coalition, its policies and the implications for Europe remain unclear. https://t.co/Af9ipQLxX9"
2021-10-04 18:53:01+00:00,c,"Your personal data is a precious commodity. Do you know who can see your online activities or sensitive data? During Cybersecurity Awareness Month, check out our Security Center for tips on keeping your information private. https://t.co/IKvlMyFvjA https://t.co/LdRbn6RVDi"
2021-10-04 16:42:15+00:00,c,"Discover our Impact Signal and Diversity, Equity and Inclusion Signal tools to find investing opportunities that align with your values and could meet your goals. https://t.co/dmFwCsotnK"
2021-10-01 21:21:20+00:00,c,"We proudly honor and celebrate Disability Employment Awareness Month this October, highlighting the unique talents, accomplishments and perspectives of people with disabilities within our communities. #DisabilityMonth #DEAM https://t.co/zMCOPYy2hI"
2021-10-01 19:27:31+00:00,c,"MAKER Krystal Barker Buissereth, Morgan Stanley’s Head of Financial Wellness, chose to tackle finance head on and use it to enhance people’s lives. We’re proud to share her story of determination.
https://t.co/fezUwL6iCP"
2021-10-01 15:36:23+00:00,c,"Morgan Stanley is proud to recognize our Field Service Champions, 14 employees from across the nation who epitomize the firm’s Core Values. Thank you all for elevating the client experience! https://t.co/HdoeJsGS5E https://t.co/s297fK2kwm"
2021-10-01 10:48:50+00:00,c,"Martijn Rats, Global Oil Strategist and Head of European Energy explores today’s energy crisis and the bumpy path to decarbonisation: https://t.co/cHYY1vCDeE"
2021-09-30 21:42:06+00:00,c,"At Scale, hosted by Audrey Choi, our Chief Sustainability Officer, examines some of the biggest challenges we face, and the kinds of solutions that could mean a more sustainable future for everyone. https://t.co/BkXVYdDX1B #InternationalPodcastDay"
2021-09-30 20:53:04+00:00,c,"On Now, What's Next? Host @Sonari Glinton meets people who are looking for solutions to the cracks exposed by the pandemic. Start listening for #InternationalPodcastDay: https://t.co/pMFLFCTGnK https://t.co/SpWwv4sreT"
2021-09-30 16:39:53+00:00,c,"Are you ready to re-enter the workforce, but not sure where to start? We’re excited to announce that applications for Morgan Stanley’s Return to Work program open today. Learn more: https://t.co/x3yo2TNCwI https://t.co/o6D2vXD5A2"
2021-09-30 15:36:31+00:00,c,"Are you attending #vGHC21 this week? We’re excited to network with attendees and hear from the many esteemed speakers while celebrating #WomeninTech around the world. This year's #DareTo theme inspires us to transform, innovate, learn and so much more. See you there! https://t.co/nZQg3lD52f"
2021-09-30 15:02:26+00:00,c,"“It takes a village to support society, and businesses have a responsibility to support that village.” Peter Akwaboah, COO for Technology, Operations and Firm Resilience, discusses the power of employee networks in a #MorganStanleyMinute. 
Learn more: https://t.co/ZM1DbKdN2V https://t.co/tU6BeGBnpa"
2021-09-30 13:30:01+00:00,c,Are you ready for earnings season? Wealth Management’s Lisa Shalett explains why rising costs could weigh on companies’ Q3 earnings results. Let’s discuss how to prepare. https://t.co/Lkot4jC7yi
2021-09-29 20:59:23+00:00,c,"Happy #NationalCoffeeDay! We’re celebrating the @RACorporate baristas like Josue who have served up to 120,000 cups of coffee per year at our in-house coffee bar The Bean Counter. Thank you for helping the firm start each day right! https://t.co/y8VhRC9prp"
2021-09-29 20:23:01+00:00,c,"With incoming global growth data missing consensus expectations, Jonathan Garner explains how emerging markets equity earnings revisions could fall back into negative territory for the first time since May 2020. https://t.co/sshAFYuRGW"
2021-09-29 12:00:00+00:00,c,"Discover the differences between gold and silver, how to invest in each, and why it may be time to consider adding a precious metal to your portfolio. https://t.co/CukTN8HL7r"
2021-09-28 21:30:00+00:00,c,"To get to the bottom of getting to the top, we spoke to three Morgan Stanley employees who have leveraged their networking skills with impressive results. Read their stories and tips on how you can do the same.
https://t.co/FsX7IojeqZ"
2021-09-28 16:57:17+00:00,c,Our analyst’s equity positioning models have held up well and we continue to rely on an understanding of historical cycles as we move through this mid-cycle transition. Chief Investment Officer Mike Wilson explains. https://t.co/6hg1avvlmW
2021-09-27 20:02:11+00:00,c,"Hear from Jessica Alsford, Head of Global Sustainability Research, on how the spread of infectious diseases is on track to be an unintended consequence of climate change in this #MorganStanleyMinute. https://t.co/VegEFXcBbn"
2021-09-27 13:32:43+00:00,c,"“Those who pay attention to the U.S. Latino segment are going to remain competitive and be a leader in their respective industries.” says Ileana Musa, Co-Head of International Wealth Management.  Learn more: https://t.co/ah4gYyCTMU https://t.co/PMVc3KT2HC"
2021-09-26 17:55:00+00:00,c,"Regenerative farming can help boost crop yields and fight climate change, and one nonprofit—an inaugural recipient of the Morgan Stanley Sustainable Solutions Collaborative—plans to incentivize more farmers to make the switch. https://t.co/lVrxbkl2jH #ClimateWeek"
2021-09-26 14:00:00+00:00,c,"Congratulations to the talented Morgan Stanley Financial Advisors named to Forbes’ 2021 list of Top Next-Gen Wealth Advisors. They represent the future of our industry and consistently deliver the best of Morgan Stanley.  
https://t.co/rbDDWpY7kf"
2021-09-25 20:00:00+00:00,c,"How do we make the switch to clean energy with billions of legacy vehicles in use? Ben van Beurden, CEO of Royal Dutch Shell, sits down with Martijn Rats, Global Oil Strategist to examine the debate. https://t.co/HGNncbKkrC #ClimateWeek"
2021-09-25 15:00:04+00:00,c,Morgan Stanley’s Julie J. Chung has been named among this year’s Outstanding 50 Asian Americans in Business by the @AABDC. She sets herself apart as an Executive Director in our Fixed Income Division and co-Chair of the Asian Employee Network. Learn more: https://t.co/QutR2GKPfl https://t.co/OMZrRytdoQ
2021-09-25 13:00:01+00:00,c,"Subscribe now to catch up on all of this week's Thoughts on the Market:
Apple: https://t.co/O6itMddPrN
Spotify: https://t.co/a37o35w00f
https://t.co/fg97bAyMaP https://t.co/WcBkdjgvUB"
2021-09-24 21:15:02+00:00,c,Why two D.C. policy items—the bipartisan infrastructure framework and debt ceiling deliberations—could add one more complication for equities markets. https://t.co/FtJ57agQfl https://t.co/3VVmrq3nCg
2021-09-24 20:15:00+00:00,c,We’re proud to host this event with our friends at @CUPUSA07. Register now to hear discussions about the intersection of business and civic engagement from leaders at our firm and valued guests. https://t.co/FrqYhrgopN
2021-09-24 19:54:35+00:00,c,"On the Access and Opportunity podcast, Vice-Chair Carla Harris speaks with leaders and innovators who bring new, diverse perspectives to the world of business. Visit our new Youtube playlist to watch more stories from the podcast: https://t.co/hQvLgnpeIl https://t.co/j1TPDMyNG7"
2021-09-24 17:00:24+00:00,c,"Thanks to all who joined us at this year’s @NBMBAAHQ conference! It was exciting to meet so many talented individuals who share our dedication to excellence. If we missed you in Chicago, you can still explore opportunities here: https://t.co/WvlGlbq9oN #NBMBAA21 https://t.co/yQuYqMFEPl"
2021-09-24 15:50:43+00:00,c,".@FIU students Dieynaba Sow, Lucia Uribe, Brandon Andrade, and Jaaz Pottinger will be the first participants in a new internship program providing direct experience in Wealth Management careers. Find out more: 
https://t.co/Fzk6pv4l5X @fiuhonors https://t.co/FXIR8kvbxs"
2021-09-24 12:05:00+00:00,c,"Why two D.C. policy items—the bipartisan infrastructure framework and debt ceiling deliberations—could add one more complication for equities markets. 
https://t.co/HGCi46Se9Z: https://t.co/N2IGZ3jxb5"
2021-09-23 17:49:15+00:00,c,"As Global Head of Sustainability, Navindu Katugampola helps meet the rising demand for environmentally conscious investments. Hear more in a Morgan Stanley Minute. #climateweek https://t.co/9eVi7gz7uA"
2021-09-23 15:51:12+00:00,c,"On this special podcast episode, we address key questions around struggles in #China's property sector, as well as any potential spillover into the broader economy. https://t.co/BkaFOslIwF"
2021-09-23 12:30:00+00:00,c,"Recent comments from the @FederalReserve chair suggest that plans to introduce digital currencies continue to gain momentum. But what level of disruption could it bring to the financial system? Find out: 
https://t.co/pRDF3R17C5"
2021-09-23 08:00:21+00:00,c,"Our offices in #Budapest opened 15 years ago today! What began as a Mathematical Modeling Center with 30 people now comprises over 2,000 employees and has gained widespread recognition as a top employer and an industry leader. https://t.co/joIR3jWwlz"
2021-09-22 20:31:55+00:00,c,"Join us in congratulating our technologists Christina Dacauaziliqua, Adriana Lizarazo and Al Ramos for being recognized amongst the 100 most influential and notable Hispanic Professionals in the Technology Industry by @HITECLeaders. Learn more: https://t.co/jpRyd2RDu4 https://t.co/YjcxfCXHKm"
2021-09-22 19:30:03+00:00,c,Our International Equity team explores climate change and the effects on investors in this summer’s Advance Warming. https://t.co/j0O6aVxdBj https://t.co/qVDtdNmxMG
2021-09-22 18:00:01+00:00,c,How do you galvanize people to act on objectives as ambitious as the United Nations Sustainable Development Goals? @UN Deputy Secretary-General @AminaJMohammed discusses with Chief Sustainability Officer Audrey Choi. https://t.co/jP7rr6GSuy #UNGA
2021-09-22 17:26:01+00:00,c,"“The market is entering a turbulent period driven by what we term The Four Corners of Risk,” explains Jim Caron, of our Global Fixed Income team. Listen as he elaborates on the phrase and discusses its impact on asset prices. https://t.co/LBmaerSISJ https://t.co/mCzreM0ux1"
2021-09-22 17:25:04+00:00,c,"What is shaping the global equity markets today? Andrew Slimmon, Head of our Applied Equity Advisors Team, explores. Listen to his Market Alert.  https://t.co/MNoZvU8akO https://t.co/CnxuzxpFmW"
2021-09-22 16:15:16+00:00,c,"After a challenging week of ideation and programming, teams of students and recent graduates completed #MorganStanley Montreal's first Code to Give hackathon in collaboration with Big Bloom. Learn about the winners here 👇 
https://t.co/qkjFU0BjQl
#codetogive https://t.co/I8gxcdgYnb"
2021-09-22 14:09:27+00:00,c,"Congratulations to our teams whose dedication to driving innovation and delivering the best of the firm made possible our @Euromoney wins as World’s Best Investment Bank, World’s Best Bank for Advisory, and World’s Best Bank for Financial Institutions. https://t.co/dYSHFlv9fo https://t.co/y8o6L24Dnb"
2021-09-22 01:18:01+00:00,c,"Please join us in congratulating our Executive Director, Dr. Bijna Kotak Dasani, for being featured among the Top 100 Women Executives in this year’s HERoes Women Role Model list. https://t.co/8x2xkNeeZS #HERRoleModels21"
2021-09-21 18:31:47+00:00,c,"What is a #circulareconomy? Ellen MacArthur, the fastest solo sailor to circumnavigate the globe and founder of the Ellen MacArthur Foundation, joins Chief Sustainability Officer Audrey Choi to help explain. @circulareconomy https://t.co/1L2nmxBdoO #climateweek"
2021-09-21 12:15:01+00:00,c,"In honor of #climateweek, learn more about what it takes to build a green portfolio that’s right for you and your ESG goals.
https://t.co/QYLqgWwsae"
2021-09-21 00:15:00+00:00,c,Morgan Stanley Australia CEO Richard Wagner discusses our business in Australia and his confidence in the country's economic fundamentals on Bloomberg Daybreak Asia. https://t.co/6Ek3vtQIeH https://t.co/O6dIqPU4Sn
2021-09-20 21:01:11+00:00,c,"#ClimateWeek begins today. As global warming spurs more intense and frequent heatwaves, floods and droughts, companies are hurrying to scale near-term climate change solutions to help the world reach net-zero emissions by 2050. Explore our insights: https://t.co/ezhT3XuGWR https://t.co/369XFZ00Z7"
2021-09-20 17:00:15+00:00,c,"We look at how soaring energy prices in Spain, gas prices in the U.S. and aluminum prices globally could all be linked to coal mines in China. https://t.co/8EIg0cv2P8"
2021-09-20 15:15:38+00:00,c,"Regenerative farming can help boost crop yields and fight climate change, and one nonprofit—an inaugural recipient of the Morgan Stanley Sustainable Solutions Collaborative—plans to incentivize more farmers to make the switch. https://t.co/CktKe3m2Hw #ClimateWeek"
2021-09-19 20:00:07+00:00,c,Guests @JambeckResearch and @DavidEdwardsPHD help Chief Sustainability Officer Audrey Choi explore the breadth and depth (Mariana Trench deep!) of the global plastic waste problem—and how to find solutions. https://t.co/RJxpU1ATCV https://t.co/FGFLBkJTQW
2021-09-19 16:30:20+00:00,c,Sustainable finance is on the minds of many investors. But how do you quantify that kind of impact? Learn more from Courtney Thompson in a Morgan Stanley Minute. https://t.co/rqBxj8fvVe #ClimateWeek https://t.co/zVcR9dkgNt
2021-09-19 13:00:01+00:00,c,"For just one more week, Estamos Bien - La Trienal 20/21 at @ElMuseo displays the diverse visions and creative power of the Latinx artistic community. Visit now through September 26th.
https://t.co/BSpSLoTP7P #HispanicHeritageMonth"
2021-09-18 18:00:01+00:00,c,The first six students—with an additional 19 joining them later this year—have been chosen to participate in our new program designed to help young people from diverse backgrounds in the U.K. pursue careers in the financial industry. https://t.co/h1d1YcUNv7
2021-09-18 16:15:17+00:00,c,PODCAST: @RaresApp founder Gerome Sapp and @GoJetIt_ founder Glenn Gonzales join @CarlaAnnHarris to discuss opening new markets to alternative investment through fractional ownership. https://t.co/8UfZ8gZ75v https://t.co/qFSBRV1j3S
2021-09-18 13:00:02+00:00,c,Today is the 74th anniversary of the founding of the @USAirForce. We thank and honor all active and retired personnel for their service! #AirForce #USAF74 https://t.co/NrpVpShGgZ
2021-09-17 18:45:04+00:00,c,"It’s probably the most common question we’re asked in comments: “How do I get a job at Morgan Stanley?” We asked emerging leaders at our firm for advice on how to succeed in an interview. When you’re done, click here to explore available opportunities: https://t.co/FcsXbeswHc https://t.co/UgwTcLU7xL"
2021-09-17 14:35:32+00:00,c,"Oysters are critical to the environment. The @BillionOyster project is helping increase their numbers, using a database our technologists helped them create. https://t.co/2ccbaJkBC5 #MSTech"
2021-09-17 02:15:01+00:00,c,"We are proud that Morgan Stanley India has won the 'Excellence in building talent of the future' Award at the 11th @NASSCOM GCC Awards 2021. This honour recognizes our efforts to proactively build a future-ready workforce through innovations in talent management.
#NASSCOM https://t.co/IVtIWO2aHi"
2021-09-16 16:01:10+00:00,c,"We opened our doors for business for the first time on this day in 1935. Explore our historical timeline to learn more about how this small team became the global, values-driven firm we are today: https://t.co/xQmztA18yb #MorganStanley https://t.co/elE53A2rsB"
2021-09-16 14:55:03+00:00,c,We are a proud sponsor of @AnitaB_org's virtual Grace Hopper Celebration that highlights the contributions women have made to the field of technology. Join us in two weeks to learn more about career opportunities at Morgan Stanley. https://t.co/L9o5XW7X0f #vGHC21 https://t.co/08OQoXRYga
2021-09-15 23:27:01+00:00,c,"The Multicultural Innovation Lab’s 5-month accelerator provides funding, mentorship and more for select technology and tech-enabled startups that are led by women and multicultural entrepreneurs. Apply now to join our Winter 2022 Cohort: https://t.co/90Ull91U5s https://t.co/d2PjhpVSEM"
2021-09-15 21:16:21+00:00,c,"We are proud to have been named Bank of the Year 2020 by the International Financing Review. Clare Woodman, Head of EMEA, accepted the award at a ceremony in London with the Princess Royal to benefit @savechildrenuk. Find out more: https://t.co/qs8wVcDx3a @IFRTweets https://t.co/uUGHZEPmiV"
2021-09-15 20:27:00+00:00,c,"The Multicultural Innovation Lab’s 5-month accelerator provides funding, mentorship and more for select technology and tech-enabled startups that are led by women and multicultural entrepreneurs. Apply now to join our Winter 2022 Cohort: https://t.co/bZEn9VY8n3 https://t.co/8tNLoAbnoL"
2021-09-15 18:06:51+00:00,c,"Today marks the beginning of #HispanicHeritageMonth! Members of Morgan Stanley’s Latino Employee Network are joining together to celebrate the Latino community’s vitality and drive through the lens of this year’s theme, #SomosMorganStanley. https://t.co/80VEDTmJC6"
2021-09-15 14:15:00+00:00,c,"Art and collectibles can easily represent a significant percentage of an individual’s wealth. Here are some ideas to help you balance passion and prudence.
https://t.co/GA1j5xurnH"
2021-09-14 22:15:00+00:00,c,"Michael Zezas, Chief US Public Policy &amp; Municipal Strategist, joins @CNBCTheExchange to discuss what he’s seeing in the municipal bonds market. https://t.co/L1Ka4CU0zH"
2021-09-14 19:52:02+00:00,c,How do you disrupt a playbook that has worked successfully for over 100 years? Watch @honeywell CEO Darius Adamczyk and Morgan Stanley’s Katy Huberty dive into digital transformation: https://t.co/JIzuJlym16 https://t.co/IPEt4UNcXl
2021-09-14 17:27:35+00:00,c,"The pandemic worsened the chronic U.S. affordable housing crisis. Increasingly, public and private entities are turning to the bond market to finance the creation of more housing at affordable rates: https://t.co/SAS2Wfxxf1 https://t.co/uelhUJ2FtK"
2021-09-14 12:18:00+00:00,c,"The Multicultural Innovation Lab includes introductions to our bankers, financial advisors, technology experts and others who can connect startup founders to potential clients, investors, and partners. Apply now for the Winter 2022 Cohort: https://t.co/NNm42l2IYk"
2021-09-13 18:19:52+00:00,c,"Because tax planning and investment planning often go hand in hand, it’s important to ensure that your Financial Advisor and tax advisor are working together to help you put a strategy in place. Consider meeting them jointly and posing these questions: 
https://t.co/JHf1pf3fZG"
2021-09-11 13:59:02+00:00,c,"Twenty years ago, we lost thirteen Morgan Stanley colleagues in the World Trade Center attacks. Today we encourage our employees to share a moment of silence to honor them and all the other lives that were lost that day. #NeverForget https://t.co/DbYkh4OjQG"
2021-09-10 12:15:01+00:00,c,"A willingness to pursue career mobility opens doors, says Managing Director Mona Eldam, a technologist in Bengaluru. #MSCareers https://t.co/SRUWRUHUFc"
2021-09-09 19:46:49+00:00,c,Weak U.S. economic data in August has renewed concerns that a growth scare is underway. Is this a sign of things to come or just a speed bump in the expansion? https://t.co/2aYfnCd4gh
2021-09-09 15:27:04+00:00,c,"This fall, youth return to school after more than a year of uncertainty. The Morgan Stanley Alliance for Children’s Mental Health is helping educators address challenges around youth mental health. Here’s how: https://t.co/eJ1bJu7gTa #MorganStanleyACMH https://t.co/ManO5cLFgl"
2021-09-09 13:16:18+00:00,c,"These cities never sleep: According to new census results, 80% of urban areas in the U.S. saw population growth in the decade ending in 2020, and our analysis of rental and cell phone data suggests that trend continued despite the pandemic. https://t.co/qvBN9ir6aD"
2021-09-08 16:46:12+00:00,c,"On @CNBC, Morgan Stanley’s Lisa Shalett explains why she thinks the Federal Reserve may want to see some inflation, despite Fed Chair Jerome Powell’s recent attempts to quell inflation concerns.
https://t.co/vexxFsLkji"
2021-09-07 16:20:19+00:00,c,".@McKinsey partner Shelley Stewart III joins @CarlaAnnHarris to share insights into the racial wealth gap in the U.S., and the role financial institutions, entrepreneurs, and the government could each play in closing it. https://t.co/PMJco0ZNJB https://t.co/mSq7xnPf69"
2021-09-06 23:15:01+00:00,c,"All of us at Morgan Stanley wish you and yours health, peace and a sweet new year this Rosh Hashanah. https://t.co/axYP3Fpigr"
2021-09-06 14:30:01+00:00,c,"#LaborDay has always been an opportunity to appreciate the value of workers. This year, the changes brought by the pandemic prompt some deeper thoughts. Host @Sonari explores the end of the 40-hour work week on the Now, What’s Next? podcast. https://t.co/ezrPH63HIv https://t.co/eBRyLbMx1N"
2021-09-06 13:15:02+00:00,c,U.S. financial markets are closed today for Labor Day. We hope you are enjoying a safe and relaxing long weekend! https://t.co/biaMPPjr9L
2021-09-05 20:00:01+00:00,c,"We created the JumpStart program together with @LEADPrograms to help young people from underrepresented communities develop financial knowledge, find mentors and gain access to educational resources that might otherwise be out of reach. Learn more: https://t.co/PmtQMYLcet https://t.co/Ecs2r8UzIq"
2021-09-05 18:00:00+00:00,c,PODCAST: Lost and discarded commercial fishing gear is the largest source of macro-plastic waste in our oceans. How does an entire industry address this problem?  https://t.co/tq0V6nKwQt #AtScalePodcast
2021-09-05 13:15:28+00:00,c,"Across all of North America, our technologists came out with pride! As this year’s Pride season comes to an end, our LGBTQ+ colleagues got together to share a message of gratitude and optimism.  #MorganStanley #comeoutwithpride https://t.co/YXc6WJKI1u"
2021-09-05 03:15:01+00:00,c,"Meet Vinit, a part-time rock musician and full-time Technology Associate in our Hong Kong office who work on a software application used by clients to book trades in exotic and structured products. https://t.co/RTi5rDmGWK"
2021-09-04 22:00:00+00:00,c,"Do you know your partner’s money goals for the next five years? How about 10? You should. And you should know the answers to these other 6 questions as well.
https://t.co/LNgB2L1sXT"
2021-09-04 20:46:03+00:00,c,"Find out why @IKEA CEO Jesper Brodin thinks “this is possibly the most important decade in the history of humankind,” in our series Sustainability Matters. Watch it now: https://t.co/TqnxMHuF0b"
2021-09-04 13:00:07+00:00,c,"Every Thursday at 6 pm, Jazz at Lincoln Center brings NYC's hottest jazz bands to the nearby Broadway Plaza. We're proud to support this initiative through our friends at @TimesSquareNYC. Learn more: https://t.co/CuMFtNV7Kx @jazzdotorg #MSGivesBack https://t.co/Ny8P6OwlBn"
2021-09-03 23:30:26+00:00,c,"“In this role you get to see how the entire equities floor works because hedge funds care about every single product we have to offer,” says Eric. Find out more about Eric in our full interview, including his passion for photography: https://t.co/XYskqMG4zm https://t.co/7EhSrtF9iA"
2021-09-03 21:28:04+00:00,c,"For Anjelica, an Executive Director in CEO James Gorman's office, an ever evolving network of mentors has led to one challenging role after another - and success based on growth through each.
https://t.co/KIgFLditMv"
2021-09-03 14:57:44+00:00,c,"A new framework for assessing climate change data can help real estate investors measure risks, including extreme weather events and the costs of transitioning to a low carbon economy. https://t.co/lU0jNUZe8o"
2021-09-03 12:00:01+00:00,c,"Mike Wilson, Chief US Equity Strategist and Chief Investment Officer, discusses his equity market outlook on @SquawkCNBC: https://t.co/BG8xjyB3JO"
2021-09-02 21:30:08+00:00,c,"While the worst of the pandemic may seem to be over, many U.S. teens are concerned about reemerging back to “normal” life. Families and educators need to be prepared to meet this challenge. Here’s how we plan to help: https://t.co/pnvTfmN1WP #MorganStanleyACMH https://t.co/7ZpC683afL"
2021-09-02 16:05:00+00:00,c,"Our brand ambassador @JustinRose99 was presented with the 2021 Payne Stewart Award last night, joining an impressive group of golfers who all embody the late Stewart’s character, charity and sportsmanship. Congratulations! 🌹 https://t.co/AgLBcoWz3w"
2021-09-02 15:46:57+00:00,c,We’re delighted to hear the positive impact the Morgan Stanley Garden has had on @GreatOrmondSt families like Jules and Conor over the past five years. https://t.co/4bRzPMlR0C
2021-09-02 13:21:11+00:00,c,"Norway has made great strides in electric vehicle adoption over the last decade, so why has its oil consumption remained largely unchanged? Andrew Sheets and Martijn Rats discuss. https://t.co/O3ZbatmHbT"
2021-09-02 01:15:00+00:00,c,"While Asia and emerging markets equity performance is lagging comparing to the U.S., our Chief Asia and Emerging Market Equity Strategist, Jonathan Garner still sees opportunities. Find out where: 
https://t.co/9wAdOgFl1D"
2021-09-01 18:52:20+00:00,c,"Art indices can help collectors understand valuation trends and nuances in the art market that may impact the value of what they own. Here’s a look at how art indices work.
https://t.co/ibl25lCzo1"
2021-09-01 13:20:07+00:00,c,"After last week’s Jackson Hole Symposium, markets cheered Fed Chair Powell’s implied messaging on the pace of rate hikes. Did markets read it right? https://t.co/4lbcjusVcn"
2021-08-31 20:45:02+00:00,c,"We’re happy to share our block with the #TimesSquareWheel! Our friends at @timessquarenyc support exciting projects like this one all year round. We’re proud to partner with them on a series of free concerts, check it out after the ride: https://t.co/AF6WJDgajx https://t.co/jtog4yIm3G"
2021-08-31 19:15:44+00:00,c,It’s probably the most common question we’re asked in comments: “How do I get a job at Morgan Stanley?” We asked emerging leaders at our firm for advice on how to succeed in an interview. Find out more about opportunities at our firm: https://t.co/vurb7RQX9t #MSCareers https://t.co/byaUzkKPIh
